category,address,name,getName,getNameEnd,userDeclaredType,autodetectedType,getType,accessType,userDeclaredSize,autodetectedSize,getSize,getVrom,sectionType,isDefined,isUserDeclared,isAutogenerated,isMaybeString,referenceCounter,overlayCategory,unknownSegment,isGot,isGotGlobal,isGotLocal,gotIndex,firstLoAccess,isAutogeneratedPad,isElfNotype
symbol,0x10006E08,STR_10006E08,STR_10006E08,None,None,None,,None,None,None,0x4,0x25E08,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E0C,STR_10006E0C,STR_10006E0C,None,None,None,,None,None,None,0x4,0x25E0C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E14,STR_10006E14,STR_10006E14,None,None,None,,None,None,None,0x4,0x25E14,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E18,STR_10006E18,STR_10006E18,None,None,None,,None,None,None,0x4,0x25E18,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E1C,STR_10006E1C,STR_10006E1C,None,None,None,,None,None,None,0x4,0x25E1C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E24,STR_10006E24,STR_10006E24,None,None,None,,None,None,None,0x4,0x25E24,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E2C,STR_10006E2C,STR_10006E2C,None,None,None,,None,None,None,0x4,0x25E2C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E30,STR_10006E30,STR_10006E30,None,None,None,,None,None,None,0x4,0x25E30,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E34,STR_10006E34,STR_10006E34,None,None,None,,None,None,None,0x4,0x25E34,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E38,STR_10006E38,STR_10006E38,None,None,None,,None,None,None,0x4,0x25E38,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E40,STR_10006E40,STR_10006E40,None,None,None,,None,None,None,0x4,0x25E40,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E44,STR_10006E44,STR_10006E44,None,None,None,,None,None,None,0x4,0x25E44,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E48,STR_10006E48,STR_10006E48,None,None,None,,None,None,None,0x4,0x25E48,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E50,STR_10006E50,STR_10006E50,None,None,None,,None,None,None,0x4,0x25E50,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E58,STR_10006E58,STR_10006E58,None,None,None,,None,None,None,0x4,0x25E58,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E5C,STR_10006E5C,STR_10006E5C,None,None,None,,None,None,None,0x4,0x25E5C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E60,STR_10006E60,STR_10006E60,None,None,None,,None,None,None,0x4,0x25E60,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E68,STR_10006E68,STR_10006E68,None,None,None,,None,None,None,0x4,0x25E68,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E70,STR_10006E70,STR_10006E70,None,None,None,,None,None,None,0x4,0x25E70,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E7C,STR_10006E7C,STR_10006E7C,None,None,None,,None,None,None,0x4,0x25E7C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E80,STR_10006E80,STR_10006E80,None,None,None,,None,None,None,0x4,0x25E80,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E84,STR_10006E84,STR_10006E84,None,None,None,,None,None,None,0x4,0x25E84,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E8C,STR_10006E8C,STR_10006E8C,None,None,None,,None,None,None,0x4,0x25E8C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006E98,STR_10006E98,STR_10006E98,None,None,None,,None,None,None,0x4,0x25E98,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006EA0,STR_10006EA0,STR_10006EA0,None,None,None,,None,None,None,0x4,0x25EA0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006EA8,STR_10006EA8,STR_10006EA8,None,None,None,,None,None,None,0x4,0x25EA8,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006EAC,STR_10006EAC,STR_10006EAC,None,None,None,,None,None,None,0x4,0x25EAC,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006EB4,STR_10006EB4,STR_10006EB4,None,None,None,,None,None,None,0x4,0x25EB4,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006EBC,STR_10006EBC,STR_10006EBC,None,None,None,,None,None,None,0x4,0x25EBC,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006EC4,STR_10006EC4,STR_10006EC4,None,None,None,,None,None,None,0x4,0x25EC4,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006ECC,STR_10006ECC,STR_10006ECC,None,None,None,,None,None,None,0x4,0x25ECC,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006ED4,STR_10006ED4,STR_10006ED4,None,None,None,,None,None,None,0x4,0x25ED4,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006EE0,STR_10006EE0,STR_10006EE0,None,None,None,,None,None,None,0x4,0x25EE0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006EEC,STR_10006EEC,STR_10006EEC,None,None,None,,None,None,None,0x4,0x25EEC,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006EF8,STR_10006EF8,STR_10006EF8,None,None,None,,None,None,None,0x4,0x25EF8,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F04,STR_10006F04,STR_10006F04,None,None,None,,None,None,None,0x4,0x25F04,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F10,STR_10006F10,STR_10006F10,None,None,None,,None,None,None,0x4,0x25F10,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F20,STR_10006F20,STR_10006F20,None,None,None,,None,None,None,0x4,0x25F20,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F28,STR_10006F28,STR_10006F28,None,None,None,,None,None,None,0x4,0x25F28,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F30,STR_10006F30,STR_10006F30,None,None,None,,None,None,None,0x4,0x25F30,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F38,STR_10006F38,STR_10006F38,None,None,None,,None,None,None,0x4,0x25F38,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F40,STR_10006F40,STR_10006F40,None,None,None,,None,None,None,0x4,0x25F40,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F48,STR_10006F48,STR_10006F48,None,None,None,,None,None,None,0x4,0x25F48,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F54,STR_10006F54,STR_10006F54,None,None,None,,None,None,None,0x4,0x25F54,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F60,STR_10006F60,STR_10006F60,None,None,None,,None,None,None,0x4,0x25F60,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F64,STR_10006F64,STR_10006F64,None,None,None,,None,None,None,0x4,0x25F64,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F68,STR_10006F68,STR_10006F68,None,None,None,,None,None,None,0x4,0x25F68,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F70,STR_10006F70,STR_10006F70,None,None,None,,None,None,None,0x4,0x25F70,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F74,STR_10006F74,STR_10006F74,None,None,None,,None,None,None,0x4,0x25F74,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F78,STR_10006F78,STR_10006F78,None,None,None,,None,None,None,0x4,0x25F78,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F80,STR_10006F80,STR_10006F80,None,None,None,,None,None,None,0x4,0x25F80,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F88,STR_10006F88,STR_10006F88,None,None,None,,None,None,None,0x4,0x25F88,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F90,STR_10006F90,STR_10006F90,None,None,None,,None,None,None,0x4,0x25F90,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006F98,STR_10006F98,STR_10006F98,None,None,None,,None,None,None,0x4,0x25F98,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FA0,STR_10006FA0,STR_10006FA0,None,None,None,,None,None,None,0x4,0x25FA0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FA8,STR_10006FA8,STR_10006FA8,None,None,None,,None,None,None,0x4,0x25FA8,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FAC,STR_10006FAC,STR_10006FAC,None,None,None,,None,None,None,0x4,0x25FAC,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FB0,STR_10006FB0,STR_10006FB0,None,None,None,,None,None,None,0x4,0x25FB0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FB4,STR_10006FB4,STR_10006FB4,None,None,None,,None,None,None,0x4,0x25FB4,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FB8,STR_10006FB8,STR_10006FB8,None,None,None,,None,None,None,0x4,0x25FB8,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FC0,STR_10006FC0,STR_10006FC0,None,None,None,,None,None,None,0x4,0x25FC0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FC8,STR_10006FC8,STR_10006FC8,None,None,None,,None,None,None,0x4,0x25FC8,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FCC,STR_10006FCC,STR_10006FCC,None,None,None,,None,None,None,0x4,0x25FCC,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FD4,STR_10006FD4,STR_10006FD4,None,None,None,,None,None,None,0x4,0x25FD4,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FDC,STR_10006FDC,STR_10006FDC,None,None,None,,None,None,None,0x4,0x25FDC,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FE0,STR_10006FE0,STR_10006FE0,None,None,None,,None,None,None,0x4,0x25FE0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FE8,STR_10006FE8,STR_10006FE8,None,None,None,,None,None,None,0x4,0x25FE8,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FF0,STR_10006FF0,STR_10006FF0,None,None,None,,None,None,None,0x4,0x25FF0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FF4,STR_10006FF4,STR_10006FF4,None,None,None,,None,None,None,0x4,0x25FF4,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10006FFC,STR_10006FFC,STR_10006FFC,None,None,None,,None,None,None,0x4,0x25FFC,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007004,STR_10007004,STR_10007004,None,None,None,,None,None,None,0x4,0x26004,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007008,STR_10007008,STR_10007008,None,None,None,,None,None,None,0x4,0x26008,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007010,STR_10007010,STR_10007010,None,None,None,,None,None,None,0x4,0x26010,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007014,STR_10007014,STR_10007014,None,None,None,,None,None,None,0x4,0x26014,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007018,STR_10007018,STR_10007018,None,None,None,,None,None,None,0x4,0x26018,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000701C,STR_1000701C,STR_1000701C,None,None,None,,None,None,None,0x4,0x2601C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007020,STR_10007020,STR_10007020,None,None,None,,None,None,None,0x4,0x26020,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007024,STR_10007024,STR_10007024,None,None,None,,None,None,None,0x4,0x26024,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000702C,STR_1000702C,STR_1000702C,None,None,None,,None,None,None,0x4,0x2602C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007030,STR_10007030,STR_10007030,None,None,None,,None,None,None,0x4,0x26030,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007034,STR_10007034,STR_10007034,None,None,None,,None,None,None,0x4,0x26034,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007038,STR_10007038,STR_10007038,None,None,None,,None,None,None,0x4,0x26038,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000703C,STR_1000703C,STR_1000703C,None,None,None,,None,None,None,0x4,0x2603C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007040,STR_10007040,STR_10007040,None,None,None,,None,None,None,0x4,0x26040,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007044,STR_10007044,STR_10007044,None,None,None,,None,None,None,0x4,0x26044,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007048,STR_10007048,STR_10007048,None,None,None,,None,None,None,0x4,0x26048,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000704C,STR_1000704C,STR_1000704C,None,None,None,,None,None,None,0x4,0x2604C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007050,STR_10007050,STR_10007050,None,None,None,,None,None,None,0x4,0x26050,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007054,STR_10007054,STR_10007054,None,None,None,,None,None,None,0x4,0x26054,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000705C,STR_1000705C,STR_1000705C,None,None,None,,None,None,None,0x4,0x2605C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007064,STR_10007064,STR_10007064,None,None,None,,None,None,None,0x4,0x26064,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000706C,STR_1000706C,STR_1000706C,None,None,None,,None,None,None,0x4,0x2606C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007074,STR_10007074,STR_10007074,None,None,None,,None,None,None,0x4,0x26074,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000707C,STR_1000707C,STR_1000707C,None,None,None,,None,None,None,0x4,0x2607C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007084,STR_10007084,STR_10007084,None,None,None,,None,None,None,0x4,0x26084,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000708C,STR_1000708C,STR_1000708C,None,None,None,,None,None,None,0x4,0x2608C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007094,STR_10007094,STR_10007094,None,None,None,,None,None,None,0x4,0x26094,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000709C,STR_1000709C,STR_1000709C,None,None,None,,None,None,None,0x4,0x2609C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070A0,STR_100070A0,STR_100070A0,None,None,None,,None,None,None,0x4,0x260A0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070A8,STR_100070A8,STR_100070A8,None,None,None,,None,None,None,0x4,0x260A8,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070B0,STR_100070B0,STR_100070B0,None,None,None,,None,None,None,0x4,0x260B0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070B4,STR_100070B4,STR_100070B4,None,None,None,,None,None,None,0x4,0x260B4,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070BC,STR_100070BC,STR_100070BC,None,None,None,,None,None,None,0x4,0x260BC,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070C4,STR_100070C4,STR_100070C4,None,None,None,,None,None,None,0x4,0x260C4,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070CC,STR_100070CC,STR_100070CC,None,None,None,,None,None,None,0x4,0x260CC,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070D4,STR_100070D4,STR_100070D4,None,None,None,,None,None,None,0x4,0x260D4,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070D8,STR_100070D8,STR_100070D8,None,None,None,,None,None,None,0x4,0x260D8,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070DC,STR_100070DC,STR_100070DC,None,None,None,,None,None,None,0x4,0x260DC,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070E0,STR_100070E0,STR_100070E0,None,None,None,,None,None,None,0x4,0x260E0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070E4,STR_100070E4,STR_100070E4,None,None,None,,None,None,None,0x4,0x260E4,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070E8,STR_100070E8,STR_100070E8,None,None,None,,None,None,None,0x4,0x260E8,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070F0,STR_100070F0,STR_100070F0,None,None,None,,None,None,None,0x4,0x260F0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070F4,STR_100070F4,STR_100070F4,None,None,None,,None,None,None,0x4,0x260F4,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070F8,STR_100070F8,STR_100070F8,None,None,None,,None,None,None,0x4,0x260F8,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100070FC,STR_100070FC,STR_100070FC,None,None,None,,None,None,None,0x4,0x260FC,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007100,STR_10007100,STR_10007100,None,None,None,,None,None,None,0x4,0x26100,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007104,STR_10007104,STR_10007104,None,None,None,,None,None,None,0x4,0x26104,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007108,STR_10007108,STR_10007108,None,None,None,,None,None,None,0x4,0x26108,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007110,STR_10007110,STR_10007110,None,None,None,,None,None,None,0x4,0x26110,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007114,STR_10007114,STR_10007114,None,None,None,,None,None,None,0x4,0x26114,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000711C,STR_1000711C,STR_1000711C,None,None,None,,None,None,None,0x4,0x2611C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007120,STR_10007120,STR_10007120,None,None,None,,None,None,None,0x4,0x26120,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007124,STR_10007124,STR_10007124,None,None,None,,None,None,None,0x4,0x26124,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000712C,STR_1000712C,STR_1000712C,None,None,None,,None,None,None,0x4,0x2612C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007130,STR_10007130,STR_10007130,None,None,None,,None,None,None,0x4,0x26130,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007134,STR_10007134,STR_10007134,None,None,None,,None,None,None,0x4,0x26134,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000713C,STR_1000713C,STR_1000713C,None,None,None,,None,None,None,0x4,0x2613C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007140,STR_10007140,STR_10007140,None,None,None,,None,None,None,0x4,0x26140,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007144,STR_10007144,STR_10007144,None,None,None,,None,None,None,0x4,0x26144,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007148,STR_10007148,STR_10007148,None,None,None,,None,None,None,0x4,0x26148,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000714C,STR_1000714C,STR_1000714C,None,None,None,,None,None,None,0x4,0x2614C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007154,STR_10007154,STR_10007154,None,None,None,,None,None,None,0x4,0x26154,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007158,STR_10007158,STR_10007158,None,None,None,,None,None,None,0x4,0x26158,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007160,STR_10007160,STR_10007160,None,None,None,,None,None,None,0x4,0x26160,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007164,STR_10007164,STR_10007164,None,None,None,,None,None,None,0x4,0x26164,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007168,STR_10007168,STR_10007168,None,None,None,,None,None,None,0x4,0x26168,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000716C,STR_1000716C,STR_1000716C,None,None,None,,None,None,None,0x4,0x2616C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007170,STR_10007170,STR_10007170,None,None,None,,None,None,None,0x4,0x26170,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007174,STR_10007174,STR_10007174,None,None,None,,None,None,None,0x4,0x26174,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007178,STR_10007178,STR_10007178,None,None,None,,None,None,None,0x4,0x26178,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000717C,STR_1000717C,STR_1000717C,None,None,None,,None,None,None,0x4,0x2617C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007184,STR_10007184,STR_10007184,None,None,None,,None,None,None,0x4,0x26184,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000718C,STR_1000718C,STR_1000718C,None,None,None,,None,None,None,0x4,0x2618C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007194,STR_10007194,STR_10007194,None,None,None,,None,None,None,0x4,0x26194,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007198,STR_10007198,STR_10007198,None,None,None,,None,None,None,0x4,0x26198,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100071A0,STR_100071A0,STR_100071A0,None,None,None,,None,None,None,0x4,0x261A0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100071A8,STR_100071A8,STR_100071A8,None,None,None,,None,None,None,0x4,0x261A8,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100071B0,STR_100071B0,STR_100071B0,None,None,None,,None,None,None,0x4,0x261B0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100071B8,STR_100071B8,STR_100071B8,None,None,None,,None,None,None,0x4,0x261B8,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100071C0,STR_100071C0,STR_100071C0,None,None,None,,None,None,None,0x4,0x261C0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100071C8,STR_100071C8,STR_100071C8,None,None,None,,None,None,None,0x4,0x261C8,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100071D0,STR_100071D0,STR_100071D0,None,None,None,,None,None,None,0x4,0x261D0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100071D8,STR_100071D8,STR_100071D8,None,None,None,,None,None,None,0x4,0x261D8,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100071DC,STR_100071DC,STR_100071DC,None,None,None,,None,None,None,0x4,0x261DC,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100071E0,STR_100071E0,STR_100071E0,None,None,None,,None,None,None,0x4,0x261E0,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100071E4,STR_100071E4,STR_100071E4,None,None,None,,None,None,None,0x4,0x261E4,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100071EC,STR_100071EC,STR_100071EC,None,None,None,,None,None,None,0x4,0x261EC,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100071F4,STR_100071F4,STR_100071F4,None,None,None,,None,None,None,0x4,0x261F4,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x100071FC,STR_100071FC,STR_100071FC,None,None,None,,None,None,None,0x4,0x261FC,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007204,STR_10007204,STR_10007204,None,None,None,,None,None,None,0x4,0x26204,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000720C,STR_1000720C,STR_1000720C,None,None,None,,None,None,None,0x4,0x2620C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007214,STR_10007214,STR_10007214,None,None,None,,None,None,None,0x4,0x26214,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007218,STR_10007218,STR_10007218,None,None,None,,None,None,None,0x4,0x26218,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x1000721C,STR_1000721C,STR_1000721C,None,None,None,,None,None,None,0x4,0x2621C,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007220,STR_10007220,STR_10007220,None,None,None,,None,None,None,0x4,0x26220,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007224,STR_10007224,STR_10007224,None,None,None,,None,None,None,0x4,0x26224,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
symbol,0x10007228,STR_10007228,STR_10007228,None,None,None,,None,None,None,0x4,0x26228,.rodata,True,False,True,True,0,None,False,False,False,False,None,None,False,False
